#,LSC,EC,St#,Street Name,Abbr,Dir,Municipality,Community, List Price , Sold Price ,Type,Style,Br,Additional,Wr,Fam,Kit,Garage Type,A/C,Heat,Contract Date,Sold Date,List Brokerage,Co op Brokerage,MLS#
726,Sld,,56,Jessie,St,,Brampton,Brampton W,"  $7,25,000  ","  $8,05,000  ",Detached,Bungalow,3,1,2,N,2,Other,Cen,Gas,4-22-21,4-29-21,COLDWELL BA,COLDWELL BANK,W5204697
727,Sld,,26,Aspen Hill,Rd,,Brampton,Brampton W,"  $7,28,000  ","  $7,50,000  ",Att/Row/Tw,3-Storey,3,0,3,N,1,Attach,Cen,Gas,4-26-21,5-4-21,RE/MAX REAL,NEWGEN REALTY,W5209231
728,Sld,,62,Archdekin,Dr,,Brampton,Brampton W,"  $7,29,000  ","  $7,85,000  ",Semi-Detac,2-Storey,4,1,3,N,1,None,Cen,Gas,3-31-21,4-4-21,RE/MAX GOLD,IPRO REALTY L,W5174517
729,Sld,,245,Richvale,Dr,s,Brampton,Brampton W,"  $7,29,000  ","  $8,15,000  ",Semi-Detac,2-Storey,3,0,3,N,1,Built-,Cen,Gas,4-1-21,4-8-21,SKILL REALT,RE/MAX REALTY,W5177372
730,Sld,N,175,Decker Hol,Gire,,Brampton,Brampton W,"  $7,29,000  ","  $7,57,000  ",Att/Row/Tw,2-Storey,3,0,2,N,1,Attach,Cen,Gas,4-15-21,4-21-21,KELLER WILL,PROPERTY.CA I,W5196069
731,Sld,,14,Willowcres,Crt,,Brampton,Brampton W,"  $7,29,000  ","  $8,03,000  ",Detached,2-Storey,3,0,2,N,1,Built-,Cen,Gas,4-21-21,4-26-21,SUTTON GROU,CITYSCAPE REA,W5204989
732,Sld,N,113,Chipmunk,Gres,,Brampton,Brampton S,"  $7,29,000  ","  $7,26,000  ",Att/Row/Tw,2-Storey,3,1,3,N,1,Other,Cen,Gas,5-6-21,5-11-21,ROYALLEPAG,RE/MAX REALTY,W5223346
733,Sld,N,109,Fallingdal,Gres,,Brampton,Brampton S,"  $7,29,800  ","  $7,50,000  ",Semi-Detac,2-Storey,4,0,2,N,1,None,Cen,Gas,4-27-21,5-5-21,SUTTON GROU,BETTER HOMES,W5210832
734,Sld,,48,Peach,Dr,,Brampton,Brampton S,"  $7,29,900  ","  $7,29,900  ",Att/Row/Tw,3-Storey,3,0,3,N,1,Attach,Cen,Gas,4-6-21,4-19-21,TOP REALTY,ROYAL LEPAGE,W5189102
735,Sld,,44,Dorset,Dr,,Brampton,Brampton S,"  $7,30,000  ","  $8,15,000  ",Semi-Detac,2-Storey,4,1,3,N,1,None,Cen,Gas,4-12-21,4-18-21,IPRO REALTY,SPECTRUM REAL,W5190974
736,Sld,,173,Checkerber,Gres,,Brampton,Brampton S,"  $7,33,000  ","  $7,51,000  ",Att/Row/Tw,2-Storey,4,0,3,N,1,Attach,Cen,Gas,4-9-21,4-17-21,LIVING REAL,RIGHT AT HOME,W5187352
737,Sld,,27,Fruitvale,Gire,,Brampton,Brampton S,"  $7,38,000  ","  $7,15,000  ",Att/Row/Tw,2-Storey,2,1,2,N,1,Built-,Cen,Gas,4-5-21,4-14-21,SALERNO REA,KINGSWAY REAL,W5179680
738,Sld,,20,Midhope,Way,,Brampton,Brampton S,"  $7,39,000  ","  $7,30,000  ",Att/Row/Tw,3-Storey,2,0,3,N,1,Built-,Cen,Grnd S,3-23-21,4-3-21,SUTTON GROU,SUTTON GROUP,W5163728
739,Sld,N,28,Frontenac,Gres,,Brampton,Brampton S,"  $7,39,000  ","  $7,20,000  ",Semi-Detac,2-Storey,3,0,3,N,1,Built-,Cen,Gas,3-31-21,4-19-21,ROYAL LEPAG,ZOOCASA REALT,W5173966
740,Sld,,37,Vauxhall,Gres,,Brampton,Brampton S,"  $7,39,000  ","  $7,50,000  ",Semi-Detac,2-Storey,3,0,2,y,1,Attach,Cen,Gas,3-30-21,4-15-21,SUTTON GROUP,SOTHEBY'S INTL,W5177111
741,Sld,,22,Kindle,Crt,,Brampton,Brampton S,"  $7,39,000  ","  $7,70,000  ",Semi-Detac,Backsplit,3,1,2,y,1,Carpor,Cen,Gas,4-12-21,4-19-21,IPRO REALTY,HOMELIFE/REAL,W5190124
742,Sld,N,65,Poppy Bloo,Ave,,Brampton,Brampton S,"  $7,39,000  ","  $7,70,000  ",Att/Row/Tw,2-Storey,3,2,4,N,1,None,Cen,Gas,4-20-21,4-30-21,SAVE MAX AC,ROYAL CANADIA,W5201787
743,Sld,,98,Rushmore,Gres,,Brampton,Brampton S,"  $7,39,700  ","  $7,39,700  ",Att/Row/Tw,2-Storey,3,0,2,N,1,Carpor,Cen,Gas,4-13-21,4-22-21,RE/MAX REAL,RIGHT AT HOME,W5192418
744,Sld,N,54,Fallingdal,Gres,,Brampton,Brampton S,"  $7,39,900  ","  $7,20,000  ",Semi-Detac,2-Storey,3,1,2,N,1,None,Cen,Gas,3-13-21,4-1-21,RE/MAX REAL,M.R.S. REALTY,W5150782
745,Sld,N,18,Viewforth,Rd,,Brampton,Brampton S,"  $7,39,900  ","  $8,37,000  ",Att/Row/Tw,3-Storey,3,1,2,y,1,Built-,Cen,Gas,4-6-21,4-13-21,CENTURY 21,IPRO REALTYL,W5180718
746,Sld,,10,Scarsdale,Crt,,Brampton,Brampton W,"  $7,39,900  ","  $7,39,000  ",Att/Row/Tw,2-Storey,3,0,3,N,1,Attach,Cen,Gas,4-28-21,4-28-21,CENTURY 21,HOMELIFE SILV,W5212402
747,Sld,N,80,Griselda,Gres,,Brampton,Brampton W,"  $7,39,900  ","  $7,35,000  ",Semi-Detac,Bungalow-R,3,0,1,y,1,Built-,Cen,Gas,4-28-21,5-6-21,CITYSCAPE R,HOMELIFE/MIRA,W5213329
748,Sld,,22,Sutherland,Ave,,Brampton,Brampton W,"  $7,40,000  ","  $8,35,000  ",Detached,Backsplit,3,0,2,N,1,None,Cen,Gas,4-1-21,4-9-21,AVILA REALT,RE/MAX REALTR,W5177317
749,Sld,,49,Ascot,Ave,,Brampton,Brampton W,"  $7,48,800  ","  $7,93,000  ",Semi-Detac,Backsplit,3,1,2,N,1,None,Cen,Gas,4-16-21,4-18-21,CENTURY 21,RE/MAX REALTY,W5198615
750,Sld,N,271,Richvale,Dr,,Brampton,Brampton W,"  $7,48,800  ","  $7,30,000  ",Att/Row/Tw,3-Storey,3,0,3,y,1,Built-,Cen,Gas,4-22-21,5-7-21,"EXP REALTY,",HOMELIFE LAND,W5206512
751,Sld,N,21,Shipmate,Ave,,Brampton,Brampton W,"  $7,49,000  ","  $8,01,000  ",Att/Row/Tw,3-Storey,3,0,4,y,1,Attach,Cen,Gas,3-20-21,4-5-21,HOMELIFE LA,HOMELIFE/MIRA,W5160385
752,Sld,N,58,Magdalene,Gres,,Brampton,Brampton W,"  $7,49,000  ","  $7,69,000  ",Att/Row/Tw,3-Storey,3,0,3,N,1,Built-,Cen,Gas,3-28-21,4-15-21,RE/MAX REAL,HOMELIFE/MIRA,W5170770
753,Sld,,11,Kimbark,Dr,,Brampton,Brampton W,"  $7,49,000  ","  $8,65,000  ",Detached,Bungalow-R,3,0,2,y,1,Attach,Cen,Gas,3-30-21,4-2-21,RE/MAX SPEC,RE/MAX REALTY,W5173135
754,Sld,N,19,Fallingdal,Gres,,Brampton,Brampton W,"  $7,49,000  ","  $7,45,000  ",Semi-Detac,2-Storey,3,0,3,N,1,None,Cen,Gas,3-31-21,4-1-21,RIGHT AT HO,CENTURY 21 PE,W5175341
755,Sld,,50,Jameson,Gres,,Brampton,Brampton W,"  $7,49,000  ","  $8,01,000  ",Detached,2-Storey,3,1,2,N,1,Attach,Cen,Gas,4-5-21,4-19-21,RE/MAX REAL,RE/MAX REALTY,W5179721
756,Sld,N,93,Quarry Edg,Dr,,Brampton,Brampton W,"  $7,49,000  ","  $8,05,000  ",Att/Row/Tw,2-Storey,3,2,3,N,1,Attach,Cen,Gas,4-5-21,4-22-21,RE/MAX MILL,AMDIRECT REAL,W5179849
757,Sld,,84,Footbridge,Gres,,Brampton,Brampton W,"  $7,49,000  ","  $9,15,000  ",Semi-Detac,2-Storey,3,0,4,y,1,Attach,Cen,Gas,4-5-21,4-9-21,RE/MAX HALL,CENTURY 21 PE,W5180044
758,Sld,,9,Silent Pon,Gres,,Brampton,Brampton W,"  $7,49,000  ","  $7,75,000  ",Semi-Detac,2-Storey,3,1,2,N,1,Attach,Cen,Gas,4-8-21,4-13-21,RE/MAX WEST,RIGHT AT HOME,W5184924
759,Sld,,27,Herkes,Dr,,Brampton,Brampton W,"  $7,49,000  ","  $8,40,000  ",Semi-Detac,2-Storey,3,1,3,N,1,Built-,Cen,Gas,4-12-21,4-12-21,CENTURY 21,CENTURY 21 Ml,W5190029
760,Sld,,100,Elderwood,Pl,,Brampton,Brampton N,"  $7,49,000  ","  $7,65,000  ",Detached,Backsplit,3,1,3,y,1,Built-,Cen,Gas,4-14-21,4-15-21,ROYAL LEPAG,KING REALTY I,W5194176
761,Sld,,94,Lathbury,St,,Brampton,Brampton N,"  $7,49,000  ","  $8,55,000  ",Att/Row/Tw,3-Storey,3,0,3,y,1,Attach,Cen,Gas,4-16-21,4-21-21,TRADE ONER,ROYAL HERITAG,W5197027
762,Sld,,8,Slater,Gire,,Brampton,Brampton W,"  $7,49,000  ","  $8,80,000  ",Detached,Backsplit,3,1,3,y,1,Attach,Cen,Gas,4-22-21,4-26-21,HOMELIFE SI,CENTURY 21 LE,W5205729
763,Sld,,35,Watson,Gres,,Brampton,Brampton E,"  $7,49,000  ","  $8,65,555  ",Detached,Bungalow,4,0,2,N,1,None,Win,Gas,4-26-21,4-28-21,ROYAL LEPAG,HOMELIFE 247,W5209263
764,Sld,,63,Edenboroug,Dr,,Brampton,Brampton E,"  $7,49,000  ","  $7,75,000  ",Semi-Detac,2-Storey,4,1,3,N,1,None,Cen,Gas,5-3-21,5-4-21,CENTURY 21,CENTURY 21 EM,W5220407
765,Sld,,111,Saddletree,Tr,,Brampton,Brampton W,"  $7,49,700  ","  $8,25,000  ",Semi-Detac,2-Storey,3,1,3,N,1,Attach,Cen,Gas,4-8-21,4-12-21,RE/MAX REAL,RE/MAX REALE,W5185232
766,Sld,,39,Carrie,Gres,,Brampton,Brampton W,"  $7,49,800  ","  $8,40,000  ",Semi-Detac,2-Storey,3,1,3,N,1,Attach,Cen,Gas,4-1-21,4-5-21,ROYAL LEPAG,HOMELIFE LIBE,W5175611
767,Sld,,30,Tanglemere,Gres,,Brampton,Brampton W,"  $7,49,800  ","  $7,75,000  ",Semi-Detac,2-Storey,3,0,3,N,1,Built-,Cen,Gas,4-3-21,4-12-21,GRAPPLING H,ROYAL LEPAGE,W5178963
768,Sld,,18,Norwood,Pl,,Brampton,Brampton W,"  $7,49,800  ","  $9,00,000  ",Detached,2-Storey,4,0,3,N,1,Built-,Cen,Gas,4-15-21,4-19-21,RE/MAX REAL,CENTURY 21 SK,W5197496
769,Sld,,21,Mara,Gres,,Brampton,Brampton W,"  $7,49,800  ","  $8,25,000  ",Detached,2-Storey,3,0,3,N,1,Attach,Cen,Gas,4-25-21,5-3-21,EXIT REALTY,"ZOLO REALTY,",W5209126
770,Sld,,21,West,St,,Brampton,Brampton W,"  $7,49,900  ","  $7,20,000  ",Detached,1 1/2 Stor,3,0,1,N,1,Detach,Cen,Gas,3-20-21,4-8-21,"EXP REALTY,",CENTURY 21 PE,W5160877
771,Sld,N,14,Driftwood,Gres,,Brampton,Brampton W,"  $7,49,900  ","  $7,80,000  ",Detached,2-Storey,3,0,2,N,1,Attach,Cen,Gas,3-23-21,4-13-21,RE/MAX REAL,SACHS REALTY,W5170339
772,Sld,,37,Peach,Dr,,Brampton,Brampton W,"  $7,49,900  ","  $7,40,000  ",Att/Row/Tw,3-Storey,3,0,3,y,1,Built-,Cen,Gas,3-28-21,4-7-21,CENTURY 21,SUTTON GROUP,W5170695
773,Sld,,66,Ardglen,Dr,,Brampton,Brampton E,"  $7,49,900  ","  $7,35,000  ",Semi-Detac,Backsplit,2,2,2,N,1,Attach,Cen,Gas,3-27-21,4-4-21,HOMELIFE G1,HOMELIFE G1 R,W5171931
774,Sld,,95,Glenmore,Gres,,Brampton,Brampton E,"  $7,49,900  ","  $8,17,000  ",Semi-Detac,2-Storey,4,2,3,N,1,None,Cen,Gas,4-1-21,4-5-21,RE/MAX REAL,HOMELIFE/MIRA,W5176245
775,Sld,,53,Redfinch,Way,,Brampton,Brampton E,"  $7,49,900  ","  $7,50,000  ",Att/Row/Tw,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,4-1-21,4-12-21,FUTUREHOME,ROYAL LEPAGE,W5176384
776,Sld,,45,Ambleside,Dr,,Brampton,Brampton S,"  $7,49,900  ","  $9,10,000  ",Detached,Bungalow,3,2,1,N,1,Attach,Cen,Gas,4-1-21,4-6-21,CENTURY 21,COLDWELL BANK,W5177020
777,Sld,,24,Elmstead,Crt,,Brampton,Brampton S,"  $7,49,900  ","  $7,48,000  ",Att/Row/Tw,2 1/2 Stor,3,2,3,y,1,Attach,Cen,Gas,4-3-21,5-1-21,RE/MAX REAL,RE/MAX REALE,W5178761
778,Sld,,20,Hobart,Gdns,,Brampton,Brampton S,"  $7,49,900  ","  $7,85,000  ",Att/Row/Tw,3-Storey,3,0,3,y,1,Attach,Cen,Gas,4-6-21,4-25-21,RE/MAX REAL,RE/MAX GOLD R,W5181056
779,Sld,,58,Fordwich,Blvd,,Brampton,Brampton S,"  $7,49,900  ","  $8,02,000  ",Semi-Detac,2-Storey,3,0,3,N,1,Attach,Cen,Gas,4-6-21,4-17-21,SAVE MAX SU,REALTY HEROES,W5181700
780,Sld,,55,Rushmore,Gres,,Brampton,Brampton S,"  $7,49,900  ","  $8,15,000  ",Detached,2-Storey,4,1,3,N,1,Attach,Cen,Gas,4-7-21,4-13-21,WEISS REALT,HOMELIFE/MIRA,W5182720
781,Sld,,42,Rusthall,Way,,Brampton,Brampton S,"  $7,49,900  ","  $7,55,000  ",Att/Row/Tw,Backsplit,3,0,2,y,1,Attach,Cen,Gas,4-8-21,4-13-21,ROYAL LEPAG,RE/MAX REALTY,W5185003
782,Sld,,113,Crystal GI,Gres,,Brampton,Brampton S,"  $7,49,900  ","  $8,00,000  ",Att/Row/Tw,2-Storey,3,1,4,y,1,Built-,Cen,Gas,4-8-21,4-11-21,CENTURY 21,CENTURY 21 PE,W5185407
783,Sld,,92,Metro,Gres,,Brampton,Brampton S,"  $7,49,900  ","  $7,85,000  ",Att/Row/Tw,3-Storey,3,0,3,N,1,Attach,Cen,Gas,4-8-21,4-13-21,KELLER WILL,HOMELIFE/MIRA,W5185541
784,Sld,,106,Rawling,Gres,,Brampton,Brampton S,"  $7,49,900  ","  $8,55,000  ",Detached,2-Storey,3,0,2,y,1,Attach,Cen,Gas,4-8-21,4-12-21,KELLER WILL,"EXP REALTY, B",W5185618
785,Sld,,17,Ancestor,Dr,,Brampton,Brampton S,"  $7,49,900  ","  $8,23,000  ",Semi-Detac,2-Storey,3,0,4,N,1,Attach,Cen,Gas,4-10-21,4-18-21,RE/MAX REAL,ROYAL LEPAGE,W5188855
786,Sld,,9,Labrish,Rd,,Brampton,Brampton S,"  $7,49,900  ","  $7,75,000  ",Att/Row/Tw,3-Storey,3,0,3,N,1,Built-,Cen,Gas,4-12-21,4-16-21,RE/MAX REAL,CENTURY 21 PE,W5190148
787,Sld,,8,Allium,Rd,,Brampton,Brampton S,"  $7,49,900  ","  $7,75,000  ",Att/Row/Tw,3-Storey,3,0,3,y,1,Built-,Cen,Gas,4-16-21,4-17-21,CENTURY 21,RANEX REALTY,W5198585
788,Sld,,43,Oban,Rd,,Brampton,Brampton S,"  $7,49,900  ","  $8,50,000  ",Att/Row/Tw,3-Storey,3,0,4,y,1,Attach,Cen,Gas,4-21-21,4-25-21,RE/MAX CENT,HOMELIFE/MIRA,W5202945
789,Sld,,29,Pennycross,Gres,,Brampton,Brampton S,"  $7,49,900  ","  $7,70,000  ",Att/Row/Tw,3-Storey,3,0,4,y,1,Built-,Cen,Gas,4-22-21,4-26-21,CENTURY 21,CENTURY 21 PE,W5204939
790,Sld,N,19,Lacebark,Crt,,Brampton,Brampton S,"  $7,49,900  ","  $8,20,000  ",Att/Row/Tw,2-Storey,3,1,3,y,1,Attach,Cen,Gas,4-24-21,4-28-21,CENTURY 21,HOMELIFE/MIRA,W5207838
791,Sld,,66,Glenforest,Rd,,Brampton,Brampton S,"  $7,49,900  ","  $8,60,000  ",Semi-Detac,Bungalow-R,3,1,3,N,1,Built-,Cen,Gas,4-27-21,5-9-21,HOMELIFE/MI,HOMELIFE/MIRA,W5211163
792,Sld,N,34,Magdalene,Gres,,Brampton,Brampton S,"  $7,49,900  ","  $8,00,000  ",Att/Row/Tw,3-Storey,3,1,4,N,1,Attach,Cen,Gas,4-30-21,5-10-21,RE/MAX REAL,HOMELIFE/MIRA,W5215740
793,Sld,,95,Zebra,Tr,,Brampton,Brampton S,"  $7,49,900  ","  $8,30,000  ",Semi-Detac,2-Storey,3,0,4,N,1,Built-,Cen,Gas,5-6-21,5-11-21,CENTURY 21,FUTURE GROUP,W5223898
794,Sld,,16,Lawndale,Cres,,Brampton,Brampton C," $649,500 "," $761,000 ",Semi-Detac,2-Storey,4,1,3,N,1,Built-,Cen,Gas,4/07/2021,4/11/2021,REALTY EXEC,KINGSWAY REAL,
795,Sld,,16,Lamont,Pl,,Brampton,Brampton C," $649,500 "," $790,000 ",Semi-Detac,Backsplit,3,1,2,N,1,Built-,Non,Gas,4/28/2021,5/14/2021,REALTY EXEC,HOMELIFE SILV,
796,Sld,,31,Newbridge,Cres,,Brampton,Brampton C," $689,000 "," $840,000 ",Detached,2-Storey,3,0,2,N,1,Attach,Cen,Gas,1/28/2021,2/03/2021,ROYAL LEPAG,HOMELIFE MAPL,
797,Sld,,32,Lawndale,Cres,,Brampton,Brampton C," $699,500 "," $851,000 ",Semi-Detac,2-Storey,3,1,3,Y,1,Built-,Cen,Gas,2/04/2021,2/08/2021,REALTY EXEC,RE/MAX WEST R,
798,Sld,,39,Lawndale,Cres,,Brampton,Brampton C," $725,000 "," $875,000 ",Semi-Detac,2-Storey,4,1,3,N,1,Attach,Cen,Gas,4/14/2021,4/19/2021,REALTY EXEC,ROYAL LEPAGE,
799,Sld,,31,Leacres, St,,Brampton,Brampton C," $729,000 "," $870,000 ",Semi-Detac,Backsplit,3,1,3,Y,1,Built-,Cen,Gas,3/11/2021,3/15/2021,IPRO REALTY,CENTURY 21 MI,
800,Sld,,29,Leacres, St,,Brampton,Brampton C," $729,000 "," $865,000 ",Semi-Detac,Backsplit,4,2,3,Y,1,Built-,Cen,Gas,3/12/2021,3/14/2021,RE/MAX REAL,RE/MAX REAL E,
801,Sld,,5,Northgate ,Blvd,,Brampton,Brampton C," $749,000 "," $856,000 ",Detached,2-Storey,3,0,2,N,1,Attach,Cen,Gas,1/29/2021,1/31/2021,RE/MAX REAL,CENTURY 21 PA,
802,Sld,,29,Lawndale,Cres,,Brampton,Brampton C," $749,500 "," $870,000 ",Semi-Detac,2-Storey,3,0,2,Y,1,Attach,Cen,Gas,5/05/2021,5/09/2021,REALTY EXEC,HOMELIFE/MIRA ,
803,Sld,,18,Norwood,Pl,,Brampton,Brampton C," $749,800 "," $900,000 ",Detached,2-Storey,4,0,3,N,1,Built-,Cen,Gas,4/15/2021,4/19/2021,RE/MAX REAL,CENTURY 21 SK,
804,Sld,,16,Leacrest,St,,Brampton,Brampton C," $749,900 "," $860,000 ",Semi-Detac,2-Storey,4,1,3,N,1,Attach,Cen,Gas,2/25/2021,2/26/2021,RE/MAX GOLD,COLDWELL BANK,
805,Sld,,73,Newbridge,Cres,,Brampton,Brampton C," $749,999 "," $901,000 ",Detached,2-Storey,3,1,3,N,1,Attach,Cen,Gas,2/01/2021,2/09/2021,RIGHT AT HO,HOMELIFE SILV,
806,Sld,,15,Lacewood,Cres,,Brampton,Brampton C," $770,000 "," $751,000 ",Semi-Detac,2-Storey,3,0,3,N,1,Attach,Cen,Gas,5/15/2021,5/16/2021,"JN REALTY,",SUTTON GROUP,
807,Sld,,24,Longbourne,Cres,,Brampton,Brampton C," $775,000 "," $900,000 ",Detached,2-Storey,3,1,3,N,1,Built-,Cen,Gas,3/03/2021,3/08/2021,REALTY EXEC,ROYAL LEPAGE,
808,Sld,N,86,Longbourne,Cres,,Brampton,Brampton C," $789,000 "," $900,000 ",Semi-Detac,2-Storey,4,1,3,N,1,Attach,Cen,Gas,3/31/2021,4/02/2021,RIGHT AT HO,RE/MAX GOLD R,
809,Sld,,15,Longbourne,Cres,,Brampton,Brampton C," $799,000 "," $900,000 ",Detached,2-Storey,3,0,3,N,1,Attach,Cen,Gas,2/28/2021,3/03/2021,CENTURY 21 EXP,"REALTY, B",
810,Sld,,499,Vodden,St     ,E,Brampton,Brampton C," $799,000 "," $925,000 ",Att/Row/Tw,2-Storey,4,0,3,Y,1,Built-,Cen,Gas,3/07/2021,3/16/2021,IPRO REALTY,ROCK STAR REA,
811,Sld,,5,Lawndale,Cres,,Brampton,Brampton C," $799,000 "," $915,000 ",Semi-Detac,2-Storey,3,1,3,Y,1,Attach,Cen,Gas,5/06/2021,5/11/2021,RIGHT AT HO,WELCOME HOME,
812,Sld,,86,Leacrest,St,,Brampton,Brampton C," $799,000 "," $921,000 ",Semi-Detac,Backsplit,4,2,4,Y,1,Built-,Cen,Gas,5/13/2021,5/17/2021,IPRO REALTY,HOMELIFE/MIRA ,
813,Sld,,102,Rubysilver,Dr,,Brampton,Brampton E," $799,800 "," $797,100 ",Semi-Detac,2-Storey,3,0,3,N,1,Built-,Cen,Gas,1/29/2021,2/16/2021,HOMELIFE SI,HOMELIFE G1 R,
814,Sld,,41,Lawndale,Cres,,Brampton,Brampton C," $799,900 "," $885,000 ",Semi-Detac,2-Storey,4,1,3,N,1,Attach,Cen,Gas,3/17/2021,3/21/2021,IPRO REALTY,RE/MAX WEST R,
815,Sld,,15,Newbridge,Cres,,Brampton,Brampton C," $799,900 "," $892,000 ",Detached,2-Storey,3,2,3,N,1,Attach,Cen,Gas,4/09/2021,4/20/2021,HOMELIFE SU,RE/MAX PARAMO,
816,Sld,,57,Relton,Circ,,Brampton,Brampton E," $799,900 "," $865,000 ",Att/Row/Tw,2-Storey,3,0,3,Y,1,Attach,Cen,Gas,5/12/2021,5/17/2021,INDEX REALT,CENTURY 21,
817,Sld,,21,Newbridge,Cres,,Brampton,Brampton C," $799,999 "," $905,500 ",Detached,2-Storey,3,1,3,N,1,Attach,Cen,Gas,3/12/2021,3/16/2021,RIGHT AT HO,RE/MAX GOLD R,
818,Sld,N,48,Norma,Cres,,Brampton,Brampton C," $825,000 "," $825,000 ",Detached,2-Storey,3,0,3,N,1,Attach,Cen,Gas,2/03/2021,2/03/2021,HOMELIFE/DI , HOMELIFE/DIAM,
819,Sld,N,19,Lacewood,Cres,,Brampton,Brampton C," $825,000 "," $820,000 ",Semi-Detac,2-Storey,3,0,2,Y,1,Built-,Cen,Gas,4/29/2021,5/12/2021,KELLER WILL,HOMELIFE/VISI ,
820,Sld,,48,Niagara,Pl,,Brampton,Brampton C," $839,000 "," $940,000 ",Detached,2-Storey,3,0,3,N,1,Attach,Cen,Gas,3/04/2021,3/10/2021,RE/MAX HALL,RE/MAX REALTY,
821,Sld,,42,Lorraine,Cres,,Brampton,Brampton C," $839,000 "," $970,000 ",Detached,Bungalow,3,2,3,N,1,Attach,Cen,Gas,4/28/2021,5/05/2021,IPRO REALTY,RE/MAX GOLD R,
822,Sld,,1,Nanport,St,,Brampton,Brampton C," $849,000 "," $900,000 ",Detached,2-Storey,3,2,5,Y,1,Attach,Cen,Gas,2/03/2021,2/09/2021,HOMELIFE SU,HOMELIFE SUPE,
823,Sld,,38,Ridgefield,Crt,,Brampton,Brampton E," $849,000 "," $880,000 ",Semi-Detac,2-Storey,3,1,4,N,1,Attach,Cen,Gas,2/18/2021,2/20/2021,ROYAL LEPAG,HOMELIFE SILV,
824,Sld,N,5,Lionshead,,,Brampton,Brampton C," $849,000 "," $840,000 ",Detached,2-Storey,3,0,2,Y,1,Built-,Cen,Gas,3/10/2021,4/30/2021,RE/MAX REAL,ROYAL STAR REA,
825,Sld,,21,Nanport,St,,Brampton,Brampton C," $849,000 "," $870,000 ",Detached,Bungalow-R,3,0,3,N,1,Attach,Cen,Gas,3/17/2021,3/21/2021,RE/MAX REAL,SAVE MAX REAL,
826,Sld,,8,Nemo,Cres,,Brampton,Brampton C," $849,000 "," $915,000 ",Detached,2-Storey,3,0,3,Y,1,Attach,Cen,Gas,5/11/2021,5/13/2021,SUTTON GROU,IPRO REALTY L,
827,Sld,,90,Northampto,St,,Brampton,Brampton C," $849,900 "," $1,005,000 ",Detached,2-Storey,4,1,3,Y,1,Attach,Cen,Gas,3/08/2021,3/15/2021,ROYAL LEPAG,HOMELIFE/MIRA ,
828,Sld,,48,Prue,Crt,,Brampton,Brampton E," $849,900 "," $900,000 ",Semi-Detac,2-Storey,3,1,4,N,1,Attach,Cen,Gas,3/08/2021,3/19/2021,RE/MAX REAL,RE/MAX MILLEN,
829,Sld,,58,Hollowgrov,Blvd,,Brampton,Brampton E," $849,900 "," $915,000 ",Semi-Detac,2-Storey,3,1,4,N,1,Built-,Cen,Gas,3/15/2021,3/17/2021,CENTURY 21,RE/MAX WEST R,
830,Sld,,82,Newdale,Pl,,Brampton,Brampton C," $849,900 "," $1,008,000 ",Detached,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,3/23/2021,3/29/2021,RE/MAX REAL,RE/MAX IMPACT,
831,Sld,,33,Nuttall,St,,Brampton,Brampton C," $849,900 "," $905,000 ",Detached,2-Storey,3,0,3,Y,1,Built-,Cen,Gas,3/24/2021,3/29/2021,CITYSCAPE R,RE/MAX REALTY,
832,Sld,,20,Niagara,Pl,,Brampton,Brampton C," $850,000 "," $931,000 ",Detached,2-Storey,3,1,4,Y,2,Attach,Cen,Gas,1/07/2021,1/10/2021,RE/MAX REAL,ROYAL LEPAGE,
833,Sld,,26,Nimrod,Cres,,Brampton,Brampton C," $850,000 "," $910,000 ",Detached,Bungalow-R,3,1,2,N,1,Built-,Cen,Gas,2-4-21,2-11-21,RE/MAX REAL,RE/MAX REAL E,
834,Sld,,38,Lawndale,Cres,,Brampton,Brampton C," $858,000 "," $810,000 ",Semi-Detac,2-Storey,4,0,2,N,1,Attach,Non,Gas,3-23-21,4-13-21,CHESTNUT PA,RE/MAX REALTY,
835,Sld,,63,Ridgefield,Crt,,Brampton,Brampton E," $867,000 "," $890,000 ",Semi-Detac,2-Storey,3,1,4,Y,1,Attach,Cen,Gas,4-17-21,4-30-21,HOMELIFE SU,RE/MAX REALTY,
836,Sld,N,100,Hollowgrov,Blvd,,Brampton,Brampton E," $869,900 "," $985,000 ",Semi-Detac,2-Storey,3,0,3,N,1,Built-,Cen,Gas,3-28-21,3-31-21,ROYAL LEPAG,RE/MAX GOLD R,
837,Sld,,30,Nuttall,St,,Brampton,Brampton C," $874,900 "," $874,900 ",Detached,Bungalow-R,3,1,2,N,1,Built-,Cen,Gas,4-22-21,5-3-21,IPRO REALTY,IPRO REALTY L,
838,Sld,,28,Elmpark,Crt,,Brampton,Brampton E," $889,000 "," $914,000 ",Semi-Detac,2-Storey,3,0,4,Y,1,Built-,Cen,Electr,4-21-21,5-9-21,HOMELIFE SU,HOMELIFE/MIRA,
839,Sld,,54,Hollowgrov,Blvd,,Brampton,Brampton E," $894,999 "," $886,000 ",Semi-Detac,2-Storey,3,1,4,Y,1,Built-,Cen,Gas,3-5-21,3-7-21,SAVE MAX RE,SAVE MAX REAL,
